,initial run,soil run,Diff,ratio,cat
7391,1277.514,1415.484,-137.97000000000003,0.9025280398789389,3
7392,802.572,807.422,-4.850000000000023,0.9939932278288182,2
7393,1143.99,1311.9679999999996,-167.9779999999996,0.8719648649967074,3
7394,785.263,792.5060000000002,-7.2430000000001655,0.990860637017259,2
7395,930.809,572.928,357.881,1.6246526614164432,2
7396,1144.691,854.612,290.07900000000006,1.3394277169054496,3
7397,779.2489999999998,814.7389999999998,-35.49000000000001,0.9564400378526129,2
7398,473.074,473.074,0.0,1.0,2
7399,640.289,671.1419999999998,-30.852999999999838,0.9540291026340181,2
7400,861.221,929.75,-68.529,0.926293089540199,2
7401,1292.723,1429.24,-136.51700000000005,0.9044828020486412,3
7402,888.638,900.317,-11.678999999999974,0.9870279023943789,2
7403,1216.53,1390.417,-173.88699999999994,0.8749389571617724,3
7404,900.712,548.842,351.87,1.641113471636646,2
7405,1283.546,958.613,324.933,1.3389616039006356,3
7406,769.2539999999998,802.711,-33.45700000000022,0.9583199931233032,2
7407,645.378,645.378,0.0,1.0,2
7408,621.616,621.616,0.0,1.0,2
7409,626.8330000000002,626.8330000000002,0.0,1.0,2
7410,680.6110000000001,680.6110000000001,0.0,1.0,2
7411,705.753,738.327,-32.573999999999955,0.9558813371311087,2
7412,680.05,735.711,-55.66100000000006,0.9243439339632001,2
7413,1177.601,1303.581,-125.97999999999979,0.9033585178059516,3
7414,976.833,992.763,-15.930000000000064,0.9839538741874948,2
7415,1327.419,1508.746,-181.327,0.8798160856764492,3
7416,1085.226,665.2239999999998,420.0020000000003,1.631369283128691,3
7417,1282.999,957.082,325.91700000000003,1.3405319502404183,3
7418,1483.19,1102.139,381.05100000000016,1.345737697332188,3
7419,614.216,642.466,-28.25,0.9560288015241274,2
7420,584.056,632.467,-48.410999999999945,0.9234568760109224,2
7421,1328.625,1460.912,-132.28700000000003,0.9094490290996309,3
7422,1799.44,1874.337,-74.89699999999993,0.9600408037615434,3
7423,1326.868,1501.855,-174.98700000000008,0.8834860888700973,3
7424,1145.445,707.668,437.77699999999993,1.6186191830067205,3
7425,1528.642,1134.6989999999996,393.94300000000044,1.3471784147161499,3
7426,896.7769999999998,896.7769999999998,0.0,1.0,2
7427,817.045,817.045,0.0,1.0,2
7428,1053.223,1086.723,-33.5,0.9691733772083594,3
7429,695.8480000000002,750.6510000000002,-54.803,0.9269927036665508,2
7430,1283.613,1409.757,-126.144,0.9105207493206275,3
7431,1460.672,1525.89,-65.21800000000007,0.957259042263859,3
7432,1251.377,1419.26,-167.88300000000004,0.8817108915913927,3
7433,1178.11,723.918,454.1919999999999,1.6274080766053611,3
7434,1502.3429999999996,1113.277,389.0659999999996,1.3494781622183873,3
7435,790.84,790.84,0.0,1.0,2
7436,732.827,757.1160000000001,-24.2890000000001,0.9679190507134969,2
7437,684.8969999999998,740.4860000000001,-55.58900000000028,0.9249290330944808,2
7438,1513.366,1654.465,-141.09899999999993,0.9147162375752887,3
7439,1273.928,1332.894,-58.965999999999894,0.9557609232242025,3
7440,1548.7179999999996,1620.5279999999998,-71.81000000000017,0.9556872821697618,3
7441,1448.161,1628.631,-180.47000000000003,0.8891891410638751,3
7442,1365.8770000000004,847.332,518.5450000000004,1.611973818998929,3
7443,1592.811,1184.278,408.5329999999999,1.3449637669533674,3
7444,953.629,953.629,0.0,1.0,2
7445,856.5260000000002,856.5260000000002,0.0,1.0,2
7446,977.768,977.768,0.0,1.0,2
7447,1074.957,1074.957,0.0,1.0,3
7448,839.096,839.096,0.0,1.0,2
7449,1047.509,1047.509,0.0,1.0,3
7450,970.036,1000.37,-30.33400000000006,0.9696772194288112,2
7451,698.362,751.403,-53.041000000000054,0.9294107156878532,2
7452,1369.461,1498.497,-129.03600000000006,0.9138897174969319,3
7453,1430.331,1498.951,-68.62000000000012,0.954221318775597,3
7454,1618.809,1707.704,-88.89499999999998,0.9479447257838595,3
7455,1696.875,1795.985,-99.1099999999999,0.944815797459333,3
7456,1228.011,1384.2279999999996,-156.21699999999964,0.8871450368002961,3
7457,1180.64,1331.7379999999996,-151.0979999999995,0.8865407460025925,3
7458,1297.477,1456.2,-158.72299999999996,0.8910019228128004,3
7459,1549.985,1643.396,-93.41100000000006,0.943159774028901,3
7460,1318.865,816.91,501.95500000000004,1.6144556927935758,3
7461,1660.871,1233.377,427.49400000000014,1.3466044850844472,3
7462,1022.287,1022.287,0.0,1.0,3
7463,882.5110000000002,910.736,-28.224999999999795,0.9690085820698866,2
7464,1347.658,1471.326,-123.66800000000012,0.9159479272438602,3
7465,544.386,583.216,-38.83000000000004,0.933420893802639,2
7466,1371.67,1536.274,-164.60399999999981,0.8928550505964432,3
7467,1728.885,1836.071,-107.18599999999992,0.941622083241879,3
7468,1341.554,1426.159,-84.60500000000002,0.9406763201017558,3
7469,1396.345,1484.878,-88.5329999999999,0.9403769198546952,3
7470,2251.612,2443.431,-191.81899999999996,0.921496043882557,3
7471,1802.257,1961.697,-159.43999999999983,0.9187234318041981,3
7472,1296.719,819.8760000000002,476.84299999999985,1.5816038035019926,3
7473,1776.819,1309.94,466.8789999999999,1.3564125074430888,3
7474,1939.57,1416.833,522.7369999999999,1.368947504751795,3
7475,1218.594,1218.594,0.0,1.0,3
7476,1019.51,1019.51,0.0,1.0,3
7477,904.6,904.6,0.0,1.0,2
7478,2032.294,2162.116,-129.8219999999999,0.9399560430615194,3
7479,1307.727,1466.058,-158.3309999999999,0.8920022263784926,3
7480,1376.537,884.3589999999998,492.1780000000002,1.5565364292103097,3
7481,1904.859,1388.631,516.2279999999998,1.3717531871317865,3
7482,1307.45,1307.45,0.0,1.0,3
7483,1846.422,1965.91,-119.48800000000006,0.9392200049849687,3
7484,1217.655,1364.32,-146.66499999999996,0.8924995602204762,3
7485,1814.83,1978.805,-163.97500000000014,0.9171343310735519,3
7486,2202.914,1708.8570000000002,494.057,1.2891154730910779,3
7487,1972.624,1447.31,525.3140000000001,1.3629588685216023,3
7488,1244.21,1244.21,0.0,1.0,3
7489,1912.549,2033.641,-121.0920000000001,0.9404555671330387,3
7490,1020.799,1144.458,-123.6590000000001,0.8919497264207161,3
7491,1392.792,1516.424,-123.63200000000006,0.9184713510205589,3
7492,2321.483,1833.95,487.53300000000013,1.2658376727827914,3
7493,2035.56,1499.864,535.6959999999999,1.3571630494498168,3
7494,975.349,975.349,0.0,1.0,2
7495,1009.851,1009.851,0.0,1.0,3
7496,880.449,880.449,0.0,1.0,2
7497,1866.974,1983.678,-116.70400000000018,0.9411678709951917,3
7498,1729.444,1957.81,-228.36599999999999,0.8833564033282085,3
7499,2162.692,1713.46,449.23199999999997,1.2621782825394232,3
7500,2315.19,1729.547,585.643,1.3386106304136285,3
7501,2294.77,1732.935,561.835,1.3242100828940497,3
7502,917.98,917.98,0.0,1.0,2
7503,3431.866,3541.4640000000004,-109.59800000000041,0.9690529114513093,3
7504,1778.754,2006.534,-227.7800000000002,0.8864808670074864,3
7505,2158.629,1723.821,434.808,1.2522350058387732,3
7506,2480.673,2011.054,469.6189999999997,1.2335188413637823,3
7507,3126.783,2620.779,506.0039999999999,1.1930738913887817,3
7508,928.757,928.757,0.0,1.0,2
7509,2871.702,2968.585,-96.88299999999981,0.9673639124363965,3
7510,1588.734,1787.164,-198.43000000000006,0.8889693391317193,3
7511,2258.611,1828.959,429.6519999999998,1.234916146288681,3
7512,2780.867,2327.888,452.97900000000027,1.1945879698679662,3
7513,1123.243,1123.243,0.0,1.0,3
7514,2768.57,2864.815,-96.24499999999989,0.966404462417294,3
7515,2920.228,3015.312,-95.08399999999983,0.9684662814328999,3
7516,1489.043,1675.433,-186.3900000000001,0.88875114671849,3
7517,2235.003,1822.376,412.6270000000002,1.2264225384882155,3
7518,2806.011,2358.024,447.9870000000001,1.1899840714089425,3
7519,1081.432,1081.432,0.0,1.0,3
7520,2535.678,2619.726,-84.04800000000023,0.9679172554687016,3
7521,1398.466,1575.739,-177.27300000000014,0.8874985007034794,3
7522,2249.064,1839.526,409.5379999999998,1.2226323520298163,3
7523,2799.433,2381.998,417.43499999999995,1.175245739081225,3
7524,2995.969,2635.817,360.15200000000004,1.1366377104328562,3
7525,1100.963,1100.963,0.0,1.0,3
7526,2607.858,2694.623,-86.76499999999987,0.9678006904862017,3
7527,2596.759,2684.647,-87.88799999999992,0.9672627351007413,3
7528,1367.4260000000004,1540.515,-173.08899999999971,0.8876421196807563,3
7529,2388.26,1959.107,429.15300000000025,1.219055416575001,3
7530,3818.623,3428.039,390.58399999999983,1.1139380269594366,3
7531,870.092,870.092,0.0,1.0,2
7532,2268.877,2343.082000000001,-74.20500000000084,0.9683301736772333,3
7533,1271.235,1433.096,-161.8610000000001,0.8870550193427376,3
7534,2188.153,1810.305,377.84799999999973,1.208720629949097,3
7535,2179.678,1811.27,368.4079999999999,1.203397616037366,3
7536,3018.891,2702.317,316.57400000000007,1.1171490983478252,3
7537,1161.9589999999996,1161.9589999999996,0.0,1.0,3
7538,2499.362,2582.633,-83.27099999999973,0.967757323630574,3
7539,1062.315,1189.189,-126.87400000000002,0.8933104830266677,3
7540,2528.584,2119.901,408.683,1.1927840026491803,3
7541,3929.844,3542.943,386.90099999999984,1.1092032810011339,3
7542,1155.794,1155.794,0.0,1.0,3
7543,1959.208,2026.919,-67.71100000000001,0.9665941263563073,3
7544,2255.772,1893.873,361.8989999999999,1.1910893708289838,3
7545,4052.365,3667.584,384.78099999999995,1.104914025145709,3
7546,1683.043,1683.043,0.0,1.0,3
7547,1739.509,1798.455,-58.94599999999991,0.9672240895657662,3
7548,1036.29,1169.193,-132.90300000000002,0.8863292886632061,3
7549,2235.233,1882.962,352.2710000000002,1.18708343556588,3
7550,3807.855,3455.41,352.44500000000016,1.1019980262834224,3
7551,2037.803,2037.803,0.0,1.0,3
7552,2053.899,2127.138,-73.23900000000003,0.9655692296409542,3
7553,911.867,1019.313,-107.44600000000003,0.8945897874352627,2
7554,2282.087,1931.988,350.09899999999993,1.1812117880649362,3
7555,3562.58,3238.84,323.7399999999998,1.099955539637648,3
7556,2029.836,2029.836,0.0,1.0,3
7557,1636.376,1692.651,-56.27500000000009,0.9667533354483587,3
7558,733.7389999999998,819.363,-85.62400000000025,0.8954993086092486,2
7559,3057.704,2682.313,375.3910000000001,1.1399504830346048,3
7560,3521.607,3251.645,269.962,1.0830232082530535,3
7561,2208.37,2279.175,-70.80500000000029,0.9689339344280276,3
7562,698.7869999999998,777.6569999999998,-78.87,0.898579965203168,2
7563,3208.644,2855.434,353.2099999999996,1.12369748346486,3
7564,4258.844,3938.994,319.8499999999999,1.0812009360765718,3
7565,2061.451,2061.451,0.0,1.0,3
7566,1646.307,1646.307,0.0,1.0,3
7567,1816.023,1874.684,-58.66100000000006,0.9687088597331603,3
7568,763.107,847.253,-84.14600000000007,0.9006837390956419,2
7569,2869.43,2560.665,308.7649999999999,1.1205800055844868,3
7570,3754.846,3469.02,285.826,1.0823938749272128,3
7571,1665.17,1718.891,-53.721000000000004,0.9687467093608612,3
7572,1603.5020000000004,1652.2779999999998,-48.775999999999385,0.9704795439992547,3
7573,740.319,821.275,-80.95600000000002,0.9014264405954157,2
7574,2849.8390000000004,2553.354,296.4850000000006,1.1161159008895754,3
7575,4190.225,3888.167,302.05800000000045,1.0776864779727826,3
7576,1455.331,1492.302,-36.971000000000004,0.9752255240561227,3
7577,615.79,690.7330000000002,-74.94300000000021,0.891502215762096,2
7578,2949.782,2668.2090000000007,281.5729999999994,1.105528839757305,3
7579,3394.067,3145.361,248.70600000000013,1.0790707330573501,3
7580,1525.711,1566.61,-40.89899999999989,0.9738933110346545,3
7581,736.444,817.3389999999998,-80.89499999999987,0.9010263795071569,2
7582,2889.89,2616.98,272.90999999999985,1.1042843277365513,3
7583,4332.9540000000015,4026.352,306.6020000000017,1.076148831498091,3
7584,1835.374,1890.479,-55.10500000000002,0.9708513027650664,3
7585,2933.076,2675.667,257.4090000000001,1.0962036755694935,3
7586,4435.123,4122.92,312.2029999999995,1.0757237588893307,3
7587,2944.3,2721.425,222.875,1.0818964329349514,3
7588,3687.749,3424.889,262.8599999999997,1.0767499326255536,3
7589,2781.704,2583.064,198.64000000000033,1.0769009207669653,3
7590,3449.093,3200.625,248.46799999999985,1.0776310876781878,3
7591,2691.545,2502.328,189.2170000000001,1.075616386021337,3
7592,3624.168,3366.39,257.77800000000025,1.0765740154884016,3
7593,2539.022,2364.056,174.9659999999999,1.074010937135161,3
7594,3651.38,3387.965,263.41499999999996,1.0777502128859064,3
7595,2631.094,2458.206,172.88799999999992,1.070330964939472,3
7596,4292.593,3999.81,292.7829999999999,1.0731992269632806,3
7597,3377.8740000000007,3144.591,233.2830000000008,1.0741854823091463,3
7598,2548.363,2402.028,146.33500000000004,1.060921438051513,3
7599,3219.955,2993.882,226.07299999999987,1.0755116601121888,3
7600,2564.1910000000007,2444.12,120.07100000000082,1.049126474968496,3
7601,3339.972,3106.133,233.8390000000004,1.075282996574841,3
7602,2519.773,2405.75,114.02300000000014,1.0473960303439676,3
7603,3199.182,2971.111,228.0709999999999,1.0767628674930017,3
7604,3006.77,2792.6,214.17000000000007,1.0766919716393326,3
7605,4485.605,4220.366,265.2389999999996,1.0628473928564488,3
7606,2503.042,2390.648,112.39399999999978,1.0470140313421297,3
7607,2302.958,2204.021,98.9369999999999,1.0448893182052257,3
7608,2628.187,2529.068,99.11899999999969,1.0391919078490572,3
7609,3617.692,3408.34,209.35199999999986,1.0614234495384849,3
7610,3336.965,3149.396,187.56899999999996,1.0595571341298458,3
7611,2583.446,2487.216,96.23000000000002,1.0386898443882637,3
7612,2675.2209999999995,2577.916,97.30499999999938,1.0377456053649534,3
7613,2458.36,2373.733,84.62699999999995,1.03565144015776,3
7614,2463.411,2382.724,80.6869999999999,1.0338633429637676,3
7615,2412.46,2337.52,74.94000000000005,1.03205961874123,3
7616,2279.726,2210.813,68.91300000000001,1.0311708860043793,3
7617,2587.173,2507.947,79.22599999999966,1.0315899817659622,3
7618,2591.195,2512.463,78.73199999999997,1.0313365808770119,3
7619,2492.973,2416.808,76.16499999999996,1.0315147086570384,3
7620,1836.126,1785.835,50.29099999999994,1.0281610563125931,3
7621,2299.182,2230.859,68.32299999999987,1.030626319278807,3
7622,1956.562,1901.731,54.830999999999904,1.0288321534433629,3
7623,2079.745,2019.534,60.210999999999785,1.029814303695803,3
7624,2002.634,1945.507,57.12699999999995,1.0293635540761354,3
7625,1886.924,1834.623,52.30099999999993,1.0285077642654648,3
7626,1917.651,1862.561,55.090000000000146,1.0295775547753874,3
7627,1545.764,1502.09,43.67399999999998,1.0290754881531732,3
7628,1974.922,1918.93,55.99199999999996,1.0291787610803937,3
7629,2428.557,2354.456,74.10099999999966,1.0314726628996251,3
7630,2047.134,1989.742,57.39200000000005,1.0288439405711896,3
7631,1989.112,1935.181,53.93100000000004,1.0278687109887912,3
7632,1903.567,1853.83,49.73700000000008,1.026829320919394,3
7633,2254.633,2191.486,63.146999999999935,1.028814694686619,3
7634,2655.036,2587.058,67.97800000000007,1.0262761793512167,3
7635,2404.001,2344.705,59.29600000000028,1.025289322110884,3
7636,2308.402,2251.443,56.95899999999983,1.025298886092164,3
7637,2114.422,2062.534,51.88799999999992,1.0251574034658337,3
7638,3233.682,3184.4970000000008,49.184999999999036,1.015445139373659,3
7639,2213.096,2183.178,29.91800000000012,1.0137038757261203,3
7640,2676.475,2636.931,39.54399999999987,1.0149962209856838,3
7641,2564.357,2527.364,36.99299999999994,1.014636989369161,3
7642,3572.895,3516.823,56.072000000000116,1.0159439357624767,3
7643,2403.475,2367.788,35.6869999999999,1.015071872988629,3
7644,2240.738,2207.804,32.93399999999974,1.0149170850310987,3
7645,1673.8570000000002,1651.812,22.0450000000003,1.01334594978121,3
7646,1932.585,1906.448,26.136999999999944,1.0137097890946933,3
7647,2078.864,2048.057,30.807000000000244,1.0150420618176155,3
7648,3790.88,3803.065,-12.184999999999945,0.9967960053272821,3
7649,3397.217,3407.3720000000008,-10.155000000000655,0.9970196972916369,3
7650,3747.553,3759.908,-12.355000000000018,0.9967140153429286,3
7651,2777.85,2786.851,-9.001000000000204,0.996770189723096,3
7652,3269.974,3279.4440000000004,-9.470000000000255,0.99711231538029,3
7653,4181.541,4193.637,-12.095999999999549,0.9971156301797224,3
7654,4049.466,4061.762,-12.296000000000276,0.9969727423714141,3
7655,4658.859,4671.464,-12.604999999999563,0.9973017024213395,3
7656,7612.405,7630.276999999999,-17.87199999999939,0.9976577521366525,3
7657,8326.357,8346.673,-20.316000000000713,0.9975659762877974,3
7658,6599.81,6615.105,-15.294999999999163,0.9976878673883485,3
7659,7054.445,7070.106,-15.661000000000058,0.997784898840272,3
7660,5601.762,5614.102,-12.340000000000146,0.9978019636978451,3
7661,5560.705,5573.333000000001,-12.62800000000152,0.9977342103908018,3
7662,5404.901999999999,5415.229,-10.327000000001135,0.9980929707681797,3
7663,5207.603,5217.925,-10.322000000000116,0.9980218190180963,3
7664,5889.632,5900.98,-11.347999999999956,0.9980769295947453,3
7665,4472.108,4482.508,-10.399999999999636,0.997679870286902,3
7666,5178.706,5190.331,-11.625,0.9977602584497983,3
7667,4469.529,4479.813,-10.28399999999965,0.9977043684635944,3
7668,137.191,137.191,0.0,1.0,1
7669,147.44299999999996,147.44299999999996,0.0,1.0,1
7670,190.812,190.812,0.0,1.0,1
7671,110.822,110.822,0.0,1.0,1
7672,284.627,284.627,0.0,1.0,2
7673,296.001,296.001,0.0,1.0,2
7674,57.717,57.717,0.0,1.0,0
7675,66.566,66.566,0.0,1.0,0
7676,239.456,239.456,0.0,1.0,2
7677,276.771,276.771,0.0,1.0,2
7678,214.204,214.204,0.0,1.0,2
7679,240.44,240.44,0.0,1.0,2
7680,149.843,149.843,0.0,1.0,1
7681,278.134,278.134,0.0,1.0,2
7682,297.928,297.928,0.0,1.0,2
7683,164.864,164.864,0.0,1.0,1
7684,387.954,387.954,0.0,1.0,2
7685,359.685,359.685,0.0,1.0,2
7686,209.107,209.107,0.0,1.0,2
7687,156.184,156.184,0.0,1.0,1
7688,420.09,420.09,0.0,1.0,2
7689,280.138,280.138,0.0,1.0,2
7690,535.5930000000002,535.5930000000002,0.0,1.0,2
7691,161.76,161.76,0.0,1.0,1
7692,215.917,215.917,0.0,1.0,2
7693,234.496,234.496,0.0,1.0,2
7694,124.999,124.999,0.0,1.0,1
7695,254.711,254.711,0.0,1.0,2
7696,285.798,285.798,0.0,1.0,2
7697,366.914,366.914,0.0,1.0,2
7698,197.57,197.57,0.0,1.0,1
7699,386.36800000000005,386.36800000000005,0.0,1.0,2
7700,160.341,160.341,0.0,1.0,1
7701,859.967,859.967,0.0,1.0,2
7702,353.201,353.201,0.0,1.0,2
7703,282.736,282.736,0.0,1.0,2
7704,163.77700000000004,163.77700000000004,0.0,1.0,1
7705,325.66,325.66,0.0,1.0,2
7706,403.86300000000006,403.86300000000006,0.0,1.0,2
7707,143.537,143.537,0.0,1.0,1
7708,507.002,507.002,0.0,1.0,2
7709,149.249,149.249,0.0,1.0,1
7710,273.866,273.866,0.0,1.0,2
7711,396.755,396.755,0.0,1.0,2
7712,410.016,410.016,0.0,1.0,2
7713,552.126,552.126,0.0,1.0,2
7714,527.241,527.241,0.0,1.0,2
7715,158.031,158.031,0.0,1.0,1
7716,157.694,157.694,0.0,1.0,1
7717,281.811,281.811,0.0,1.0,2
7718,894.5269999999998,894.5269999999998,0.0,1.0,2
7719,92.057,92.057,0.0,1.0,0
7720,64.91,64.91,0.0,1.0,0
7721,547.755,547.755,0.0,1.0,2
7722,77.554,77.554,0.0,1.0,0
7723,311.763,311.763,0.0,1.0,2
7724,704.79,704.79,0.0,1.0,2
7725,176.843,176.843,0.0,1.0,1
7726,147.22,147.22,0.0,1.0,1
7727,166.405,166.405,0.0,1.0,1
7728,176.047,176.047,0.0,1.0,1
7729,1287.615,1287.615,0.0,1.0,3
7730,309.316,309.316,0.0,1.0,2
7731,2252.659,2252.659,0.0,1.0,3
7732,160.17600000000004,160.17600000000004,0.0,1.0,1
7733,221.25,221.25,0.0,1.0,2
7734,227.444,227.444,0.0,1.0,2
7735,363.288,363.288,0.0,1.0,2
7736,600.2090000000002,600.2090000000002,0.0,1.0,2
7737,123.502,123.502,0.0,1.0,1
7738,165.43200000000004,165.43200000000004,0.0,1.0,1
7739,247.12,247.12,0.0,1.0,2
7740,82.294,82.294,0.0,1.0,0
7741,157.18200000000004,157.18200000000004,0.0,1.0,1
7742,85.01100000000002,85.01100000000002,0.0,1.0,0
7743,130.947,130.947,0.0,1.0,1
7744,197.574,197.574,0.0,1.0,1
7745,274.577,274.577,0.0,1.0,2
7746,158.417,158.417,0.0,1.0,1
7747,75.403,75.403,0.0,1.0,0
7748,132.51,132.534,-0.02400000000000091,0.9998189143917787,1
7749,393.949,393.949,0.0,1.0,2
7750,113.28,113.28,0.0,1.0,1
7751,93.518,93.518,0.0,1.0,0
7752,79.83,79.83,0.0,1.0,0
7753,128.18,128.18,0.0,1.0,1
7754,378.6,378.6,0.0,1.0,2
7755,149.596,149.596,0.0,1.0,1
7756,400.089,400.089,0.0,1.0,2
7757,148.56799999999996,148.56799999999996,0.0,1.0,1
7758,63.465,63.465,0.0,1.0,0
7759,205.116,205.116,0.0,1.0,2
7760,185.949,185.949,0.0,1.0,1
7761,544.198,544.198,0.0,1.0,2
7762,319.1,319.1,0.0,1.0,2
7763,309.985,309.985,0.0,1.0,2
7764,602.872,602.872,0.0,1.0,2
7765,216.846,216.846,0.0,1.0,2
7766,198.544,198.544,0.0,1.0,1
7767,73.444,73.444,0.0,1.0,0
7768,160.864,160.864,0.0,1.0,1
7769,599.05,599.05,0.0,1.0,2
7770,85.193,85.193,0.0,1.0,0
7771,95.18,95.18,0.0,1.0,0
7772,135.11,135.11,0.0,1.0,1
7773,219.721,220.858,-1.1370000000000005,0.9948518957882441,2
7774,164.384,164.384,0.0,1.0,1
7775,197.218,197.218,0.0,1.0,1
7776,103.33,103.33,0.0,1.0,1
7777,127.066,127.066,0.0,1.0,1
7778,189.829,189.829,0.0,1.0,1
7779,214.392,225.052,-10.659999999999997,0.9526331692231129,2
7780,187.266,196.401,-9.13500000000002,0.9534880168634579,1
7781,204.288,204.288,0.0,1.0,2
7782,183.383,183.383,0.0,1.0,1
7783,160.702,160.702,0.0,1.0,1
7784,166.343,166.343,0.0,1.0,1
7785,138.69299999999998,144.842,-6.149000000000029,0.9575468441474156,1
7786,121.757,121.757,0.0,1.0,1
7787,127.231,129.417,-2.186000000000007,0.9831088651413646,1
7788,104.079,104.079,0.0,1.0,1
7789,259.002,267.624,-8.622000000000014,0.9677831584611245,2
7790,330.19699999999995,330.19699999999995,0.0,1.0,2
7791,163.707,170.56799999999996,-6.860999999999962,0.9597755733783596,1
7792,217.221,217.221,0.0,1.0,2
7793,258.778,258.778,0.0,1.0,2
7794,89.211,89.211,0.0,1.0,0
7795,80.133,80.133,0.0,1.0,0
7796,275.226,275.226,0.0,1.0,2
7797,162.36,162.36,0.0,1.0,1
7798,81.532,81.532,0.0,1.0,0
7799,198.825,198.825,0.0,1.0,1
7800,579.7819999999998,599.659,-19.87700000000018,0.9668528280239266,2
7801,95.848,95.848,0.0,1.0,0
7802,81.742,81.742,0.0,1.0,0
7803,613.451,635.4780000000002,-22.027000000000157,0.9653379031217444,2
7804,109.181,109.181,0.0,1.0,1
7805,150.34,150.34,0.0,1.0,1
7806,145.464,149.933,-4.468999999999994,0.9701933530310206,1
7807,144.641,153.365,-8.724000000000018,0.9431160955889544,1
7808,227.293,227.293,0.0,1.0,2
7809,105.827,111.036,-5.209000000000003,0.9530872870060161,1
7810,234.17,234.17,0.0,1.0,2
7811,239.902,239.902,0.0,1.0,2
7812,233.203,244.182,-10.978999999999985,0.9550376358617753,2
7813,124.028,124.028,0.0,1.0,1
7814,230.646,230.646,0.0,1.0,2
7815,111.981,111.981,0.0,1.0,1
7816,243.724,243.724,0.0,1.0,2
7817,126.862,126.862,0.0,1.0,1
7818,318.954,318.954,0.0,1.0,2
7819,121.462,121.462,0.0,1.0,1
7820,313.942,333.909,-19.966999999999985,0.9402022706785382,2
7821,403.432,403.432,0.0,1.0,2
7822,158.475,158.475,0.0,1.0,1
7823,344.635,369.624,-24.989000000000033,0.9323934592991796,2
7824,150.293,150.293,0.0,1.0,1
7825,193.258,193.258,0.0,1.0,1
7826,108.52,115.062,-6.542000000000002,0.9431436964419182,1
7827,88.527,93.526,-4.998999999999995,0.9465496225648483,0
7828,96.017,103.195,-7.177999999999997,0.9304423663937207,0
7829,113.293,113.293,0.0,1.0,1
7830,476.905,506.616,-29.711000000000013,0.9413540038214347,2
7831,256.543,256.543,0.0,1.0,2
7832,300.123,300.123,0.0,1.0,2
7833,126.452,126.452,0.0,1.0,1
7834,91.139,93.161,-2.0220000000000056,0.9782956387329461,0
7835,98.935,98.935,0.0,1.0,0
7836,132.404,134.496,-2.092000000000013,0.9844456340709017,1
7837,294.519,296.147,-1.627999999999986,0.9945027300631106,2
7838,100.617,108.69,-8.072999999999993,0.9257245376759592,1
7839,221.161,221.161,0.0,1.0,2
7840,91.888,91.888,0.0,1.0,0
7841,119.525,119.525,0.0,1.0,1
7842,96.236,103.649,-7.412999999999997,0.9284797730802999,0
7843,206.132,206.132,0.0,1.0,2
7844,259.206,259.206,0.0,1.0,2
7845,71.577,75.27,-3.692999999999998,0.9509366281387007,0
7846,343.849,343.849,0.0,1.0,2
7847,82.06200000000003,82.575,-0.5129999999999768,0.9937874659400547,0
7848,150.945,152.99,-2.045000000000016,0.9866331132753774,1
7849,154.493,154.493,0.0,1.0,1
7850,152.875,152.875,0.0,1.0,1
7851,108.697,108.697,0.0,1.0,1
7852,220.012,231.806,-11.794000000000011,0.9491212479400878,2
7853,77.806,81.51899999999998,-3.7129999999999797,0.9544523362651655,0
7854,264.784,277.748,-12.963999999999999,0.9533245963967337,2
7855,319.6140000000001,339.011,-19.396999999999935,0.9427835674948603,2
7856,111.574,111.574,0.0,1.0,1
7857,92.567,93.814,-1.2469999999999999,0.9867077408489138,0
7858,131.585,131.585,0.0,1.0,1
7859,128.972,128.972,0.0,1.0,1
7860,118.151,118.151,0.0,1.0,1
7861,236.884,236.884,0.0,1.0,2
7862,195.032,195.032,0.0,1.0,1
7863,188.68,200.297,-11.61699999999999,0.9420011283244383,1
7864,159.592,159.592,0.0,1.0,1
7865,126.316,126.316,0.0,1.0,1
7866,299.438,299.438,0.0,1.0,2
7867,438.144,438.144,0.0,1.0,2
7868,590.323,590.323,0.0,1.0,2
7869,215.143,215.143,0.0,1.0,2
7870,81.42699999999998,81.42699999999998,0.0,1.0,0
7871,145.78799999999995,145.78799999999995,0.0,1.0,1
7872,118.216,125.012,-6.7960000000000065,0.9456372188269926,1
7873,240.967,240.967,0.0,1.0,2
7874,280.389,280.389,0.0,1.0,2
7875,159.222,159.222,0.0,1.0,1
7876,138.286,145.938,-7.651999999999987,0.9475667749318204,1
7877,130.844,130.844,0.0,1.0,1
7878,80.10300000000002,85.868,-5.764999999999972,0.9328620673592029,0
7879,105.099,105.099,0.0,1.0,1
7880,197.634,197.634,0.0,1.0,1
7881,302.004,323.67,-21.665999999999997,0.9330614514783576,2
7882,250.088,250.088,0.0,1.0,2
7883,206.422,206.422,0.0,1.0,2
7884,112.216,112.216,0.0,1.0,1
7885,314.427,314.427,0.0,1.0,2
7886,139.966,139.966,0.0,1.0,1
7887,144.963,144.963,0.0,1.0,1
7888,140.213,140.213,0.0,1.0,1
7889,145.842,150.299,-4.456999999999994,0.9703457774170154,1
7890,254.131,254.131,0.0,1.0,2
7891,31.43,31.43,0.0,1.0,0
7892,202.784,220.134,-17.349999999999994,0.9211843695203831,2
7893,99.642,107.831,-8.189000000000007,0.9240570893342359,0
